candidate_id,family,timeframe,context,trigger,confirmation,invalidation,exit_family,time_stop_bars,hypothesis,economic_fingerprint,priority_seed,novelty_score
s70_9e3f884c812ea42a,funding_imbalance_revert,15m,trend,oi_divergence_break,momentum_slope_confirm,failed_reclaim,scale_out_then_trail,12,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",283cd8ca5a7d2c95ed34,0.63,0.45
s70_d9ebb7c37da25126,volatility_reclaim_break,2h,liquidity_rotation,oi_divergence_break,multi_tf_alignment_confirm,flow_reversal,trailing_atr,72,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",b11c1214e87b619aec16,0.63,0.45
s70_ffc680ea73504844,open_interest_divergence_break,30m,trend,session_rotation_break,momentum_slope_confirm,failed_reclaim,fixed_rr,16,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",a5f413a62fb08e923308,0.63,0.45
s70_46fd704f2b52832e,session_liquidity_rotation,2h,range,liquidity_sweep_reclaim,volume_expansion_confirm,flow_reversal,scale_out_then_trail,8,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",a4b5e31aea7cf4c3705d,0.63,0.43333333
s70_5cc3804c76e4bd9c,multi_tf_bias_alignment,1h,range,liquidity_sweep_reclaim,volume_expansion_confirm,flow_reversal,time_exit,72,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'time_exit', 'time_stop_bars': 72}",a70a007811ffe9bcaa99,0.63,0.43333333
s70_86b9a9c1c47c5e16,funding_imbalance_revert,15m,trend,pullback_reclaim,volume_expansion_confirm,volatility_recompression,time_exit,36,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 36}",d5e643a20701d3a8226d,0.63,0.43333333
s70_91d2da097aafc4b0,open_interest_divergence_break,30m,trend,liquidity_sweep_reclaim,volume_expansion_confirm,volatility_recompression,trailing_atr,48,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",e84bf330e37cade018c8,0.63,0.43333333
s70_a193520fb2f2960a,liquidity_sweep_reversal,15m,transition,compression_breakout,oi_expansion_confirm,failed_reclaim,scale_out_then_trail,12,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'oi_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",cf264d7ffd39db72eea0,0.63,0.43333333
s70_ab66f9a1e0e7c3ac,structure_pullback_continuation,4h,transition,compression_breakout,volume_expansion_confirm,failed_reclaim,fixed_rr,8,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'volume_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 8}",751c2c8b6fe8b210e3c8,0.63,0.43333333
s70_0713eb9b1fed963d,crowded_side_squeeze,1h,vol_shock,session_rotation_break,momentum_slope_confirm,flow_reversal,fixed_rr,72,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",cde8bd4f9d4e356b0a4b,0.63,0.41666667
s70_2d6e3bb5654fd9ec,multi_tf_bias_alignment,1h,range,funding_flush_reversion,multi_tf_alignment_confirm,structure_break,fixed_rr,16,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",35d5c391096e3782cbff,0.63,0.41666667
s70_38dd20c189c652f9,squeeze_flow_breakout,30m,vol_shock,oi_divergence_break,momentum_slope_confirm,flow_reversal,scale_out_then_trail,48,"{'context': 'vol_shock', 'trigger': 'oi_divergence_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 48}",0d2781a2ea53ca088e0b,0.63,0.41666667
s70_69504eea0ece318e,liquidity_sweep_reversal,15m,transition,oi_divergence_break,momentum_slope_confirm,volatility_recompression,time_exit,36,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 36}",148d41e617230182ee9e,0.63,0.41666667
s70_8146d78cb76e9232,structure_pullback_continuation,4h,transition,oi_divergence_break,multi_tf_alignment_confirm,volatility_recompression,trailing_atr,36,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",d35abfa8f85948306e46,0.63,0.41666667
s70_c129b4bff1a5c9b8,session_liquidity_rotation,2h,range,funding_flush_reversion,multi_tf_alignment_confirm,volatility_recompression,time_exit,24,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 24}",b4a0570105ad38456788,0.63,0.41666667
s70_203a0c19e44fe2de,flow_exhaustion_reversal,2h,liquidity_rotation,liquidity_sweep_reclaim,volume_expansion_confirm,volatility_recompression,time_exit,24,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 24}",726bd894cdf494fa0a78,0.63,0.4
s70_8edbc8a28425c04e,liquidity_sweep_reversal,15m,transition,pullback_reclaim,volume_expansion_confirm,structure_break,fixed_rr,8,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'fixed_rr', 'time_stop_bars': 8}",6121ea6b6fef5d6c506f,0.63,0.4
s70_908c3e4cea1f1166,regime_shift_entry,4h,liquidity_rotation,liquidity_sweep_reclaim,volume_expansion_confirm,volatility_recompression,trailing_atr,36,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",9662ca3eeb7309ffb07a,0.63,0.4
s70_9e1689b2fa558167,structure_pullback_continuation,4h,transition,pullback_reclaim,none,failed_reclaim,scale_out_then_trail,8,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",7da22602a803f52c535f,0.63,0.4
s70_e97506cc3498f642,squeeze_flow_breakout,30m,vol_shock,pullback_reclaim,volume_expansion_confirm,structure_break,time_exit,12,"{'context': 'vol_shock', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 12}",1b85c12180bdb18c87d7,0.63,0.4
s70_f12cf448a08860f4,crowded_side_squeeze,1h,vol_shock,liquidity_sweep_reclaim,volume_expansion_confirm,volatility_recompression,trailing_atr,16,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",ac52b2bc0c17a291420b,0.63,0.4
s70_3a01b4ea7ac567d0,crowded_side_squeeze,1h,vol_shock,funding_flush_reversion,multi_tf_alignment_confirm,failed_reclaim,scale_out_then_trail,48,"{'context': 'vol_shock', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 48}",aedf1e9420208d7d07e5,0.63,0.38333333
s70_42c3abf4129f702f,regime_shift_entry,4h,liquidity_rotation,funding_flush_reversion,multi_tf_alignment_confirm,structure_break,time_exit,8,"{'context': 'liquidity_rotation', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 8}",3a0f6816c37b66fd8b35,0.63,0.38333333
s70_588559bd5cc85c05,volatility_reclaim_break,15m,trend,oi_divergence_break,momentum_slope_confirm,structure_break,trailing_atr,12,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 12}",f7268e4afaeb53852bec,0.63,0.38333333
s70_b2ad6e995e74197b,trend_flush_recovery,30m,trend,oi_divergence_break,momentum_slope_confirm,volatility_recompression,time_exit,16,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 16}",1148b24426111e572e4b,0.63,0.38333333
s70_df3e82739e6b0aa3,squeeze_flow_breakout,30m,vol_shock,compression_breakout,multi_tf_alignment_confirm,flow_reversal,fixed_rr,36,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 36}",699b4cb5c73840c5169f,0.63,0.38333333
s70_ffdbcc864444ce24,flow_exhaustion_reversal,2h,liquidity_rotation,funding_flush_reversion,multi_tf_alignment_confirm,failed_reclaim,fixed_rr,72,"{'context': 'liquidity_rotation', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",6d7a88834762b8026378,0.63,0.38333333
s70_4f64dd5737fb78af,regime_shift_entry,4h,liquidity_rotation,session_rotation_break,none,flow_reversal,fixed_rr,24,"{'context': 'liquidity_rotation', 'trigger': 'session_rotation_break', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",6e15820bdd402d82c20f,0.63,0.36666667
s70_66085769017819ca,volatility_reclaim_break,15m,trend,pullback_reclaim,volume_expansion_confirm,flow_reversal,scale_out_then_trail,36,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",4a592d9da8724b005607,0.63,0.36666667
s70_6d8e2e4c0050aee4,funding_imbalance_revert,1h,range,pullback_reclaim,volume_expansion_confirm,failed_reclaim,scale_out_then_trail,72,"{'context': 'range', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 72}",a0c5fa158c2c5c5c4c8f,0.63,0.36666667
s70_835e1006da07a6b1,open_interest_divergence_break,2h,range,liquidity_sweep_reclaim,volume_expansion_confirm,structure_break,trailing_atr,72,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",b6e032a85c855da84070,0.63,0.36666667
s70_b3305574d5eeed7f,trend_flush_recovery,30m,trend,pullback_reclaim,volume_expansion_confirm,failed_reclaim,fixed_rr,48,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",9644e040865bb0c4ce05,0.63,0.36666667
s70_c360dcd6ef524c24,flow_exhaustion_reversal,2h,liquidity_rotation,session_rotation_break,none,flow_reversal,trailing_atr,16,"{'context': 'liquidity_rotation', 'trigger': 'session_rotation_break', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",d2753d1091bb70605539,0.63,0.36666667
s70_163111ec25af1ef6,open_interest_divergence_break,2h,range,funding_flush_reversion,multi_tf_alignment_confirm,flow_reversal,scale_out_then_trail,16,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 16}",8a7404a6a40df97e72c1,0.63,0.35
s70_5aab48a972e1bf7b,trend_flush_recovery,30m,trend,compression_breakout,multi_tf_alignment_confirm,volatility_recompression,trailing_atr,12,"{'context': 'trend', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 12}",d5761b6595e99d2f3b65,0.63,0.35
s70_6b602e0fb7de27d3,session_liquidity_rotation,15m,transition,funding_flush_reversion,momentum_slope_confirm,failed_reclaim,scale_out_then_trail,36,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'momentum_slope_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",376f2feab71ba6723b65,0.63,0.35
s70_71f2f5d4c5d88770,funding_imbalance_revert,1h,range,compression_breakout,multi_tf_alignment_confirm,flow_reversal,fixed_rr,16,"{'context': 'range', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",ecaf65b9b3822358ede0,0.63,0.35
s70_9d2a249abe828db7,multi_tf_bias_alignment,4h,transition,funding_flush_reversion,multi_tf_alignment_confirm,flow_reversal,fixed_rr,24,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",264ba8579efd517d61bf,0.63,0.35
s70_35c1e2db3662f5c1,liquidity_sweep_reversal,1h,vol_shock,pullback_reclaim,volume_expansion_confirm,flow_reversal,fixed_rr,16,"{'context': 'vol_shock', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",0ba536634c8ae7b1da07,0.63,0.33333333
s70_4cc4b1dc6eb9549d,structure_pullback_continuation,30m,vol_shock,pullback_reclaim,volume_expansion_confirm,flow_reversal,scale_out_then_trail,12,"{'context': 'vol_shock', 'trigger': 'pullback_reclaim', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",e45975cec5043d539253,0.63,0.33333333
s70_6830d22d8ed96078,open_interest_divergence_break,2h,range,session_rotation_break,none,structure_break,time_exit,72,"{'context': 'range', 'trigger': 'session_rotation_break', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 72}",bf28021602759db84cbc,0.63,0.33333333
s70_db395cd1b9957656,multi_tf_bias_alignment,4h,transition,session_rotation_break,none,volatility_recompression,trailing_atr,72,"{'context': 'transition', 'trigger': 'session_rotation_break', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",6571077813d82183932a,0.63,0.33333333
s70_fc9e2b9349fdd7b1,session_liquidity_rotation,15m,transition,session_rotation_break,volume_expansion_confirm,volatility_recompression,time_exit,8,"{'context': 'transition', 'trigger': 'session_rotation_break', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 8}",7d22983fe1f1e32cd0cc,0.63,0.33333333
s70_0d12e19378088cc4,liquidity_sweep_reversal,1h,vol_shock,compression_breakout,multi_tf_alignment_confirm,structure_break,trailing_atr,48,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",5a223719f2bf2ff7ec46,0.63,0.31666667
s70_1a353c06bd4603c4,structure_pullback_continuation,30m,vol_shock,compression_breakout,multi_tf_alignment_confirm,structure_break,time_exit,36,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 36}",8c2c6e018aa7cdce555f,0.63,0.31666667
s70_749bec7c7218db8a,squeeze_flow_breakout,2h,liquidity_rotation,compression_breakout,multi_tf_alignment_confirm,volatility_recompression,time_exit,72,"{'context': 'liquidity_rotation', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 72}",3d278bd0d8ec2079e850,0.63,0.31666667
s70_d50ceaba8408b65f,session_liquidity_rotation,15m,transition,liquidity_sweep_reclaim,multi_tf_alignment_confirm,failed_reclaim,trailing_atr,24,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 24}",1efaa99569bca02b3ab9,0.63,0.31666667
s70_de16e1942de4c7ae,crowded_side_squeeze,4h,liquidity_rotation,funding_flush_reversion,multi_tf_alignment_confirm,volatility_recompression,scale_out_then_trail,8,"{'context': 'liquidity_rotation', 'trigger': 'funding_flush_reversion', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",a3794b4fa130520c2da5,0.63,0.31666667
s70_23754092d9eb7739,flow_exhaustion_reversal,15m,trend,session_rotation_break,volume_expansion_confirm,structure_break,trailing_atr,36,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",6ae960b8decf1c702d06,0.63,0.3
s70_a2b9382d5bd4e48c,squeeze_flow_breakout,2h,liquidity_rotation,oi_divergence_break,none,failed_reclaim,fixed_rr,16,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",e52b0411fc62105d07a9,0.63,0.3
s70_c63d0e86772a02b0,liquidity_sweep_reversal,1h,vol_shock,oi_divergence_break,none,failed_reclaim,scale_out_then_trail,12,"{'context': 'vol_shock', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",6b0376ee2071f4364218,0.63,0.3
s70_cdb9c2a3925592ba,regime_shift_entry,30m,trend,session_rotation_break,volume_expansion_confirm,structure_break,time_exit,36,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 36}",3a60602e0836d2a44c2c,0.63,0.3
s70_e97d9121e614dedb,crowded_side_squeeze,4h,liquidity_rotation,session_rotation_break,none,failed_reclaim,time_exit,24,"{'context': 'liquidity_rotation', 'trigger': 'session_rotation_break', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 24}",ce6259f294d3e94a7521,0.63,0.3
s70_4fb2c212ff806d7f,volatility_reclaim_break,1h,range,compression_breakout,multi_tf_alignment_confirm,failed_reclaim,time_exit,12,"{'context': 'range', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 12}",fedc58a113474e95b29c,0.63,0.28333333
s70_583ce66fc0e63971,crowded_side_squeeze,4h,liquidity_rotation,liquidity_sweep_reclaim,oi_expansion_confirm,flow_reversal,fixed_rr,72,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",0502006b547563604090,0.63,0.28333333
s70_6d94de6e6d21d38b,regime_shift_entry,30m,trend,liquidity_sweep_reclaim,multi_tf_alignment_confirm,failed_reclaim,fixed_rr,12,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 12}",af702e74634af7d6100c,0.63,0.28333333
s70_733891c644e5375a,trend_flush_recovery,2h,range,compression_breakout,multi_tf_alignment_confirm,failed_reclaim,trailing_atr,16,"{'context': 'range', 'trigger': 'compression_breakout', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",bf18fae06d31c5859205,0.63,0.28333333
s70_8aeb12c2609b45af,flow_exhaustion_reversal,15m,trend,liquidity_sweep_reclaim,multi_tf_alignment_confirm,flow_reversal,scale_out_then_trail,8,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",1be2b7375af871c64421,0.63,0.28333333
s70_a9ac65b002ada963,open_interest_divergence_break,15m,transition,session_rotation_break,volume_expansion_confirm,failed_reclaim,time_exit,8,"{'context': 'transition', 'trigger': 'session_rotation_break', 'participation': 'volume_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 8}",33ea74dfa14842532b77,0.63,0.26666667
s70_ae1fa22eca3edb60,trend_flush_recovery,2h,range,oi_divergence_break,none,flow_reversal,scale_out_then_trail,48,"{'context': 'range', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 48}",6f615913dfcfe7bf71c5,0.63,0.26666667
s70_f4a085dc66084e0d,funding_imbalance_revert,4h,transition,oi_divergence_break,none,flow_reversal,fixed_rr,72,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",65796f492021b0947002,0.63,0.26666667
s70_f51a033ab4ef16f8,volatility_reclaim_break,1h,range,oi_divergence_break,none,volatility_recompression,fixed_rr,36,"{'context': 'range', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 36}",54bfd82db724d87ac7b3,0.63,0.26666667
s70_fa211d3b7d7e99aa,regime_shift_entry,30m,trend,funding_flush_reversion,none,volatility_recompression,trailing_atr,36,"{'context': 'trend', 'trigger': 'funding_flush_reversion', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",1928d26b8b84e2a6ab36,0.63,0.26666667
s70_1c459f01e52def33,multi_tf_bias_alignment,30m,vol_shock,liquidity_sweep_reclaim,multi_tf_alignment_confirm,volatility_recompression,scale_out_then_trail,36,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",3864f0657e215264fed9,0.63,0.25
s70_2c267ece461a96ac,open_interest_divergence_break,15m,transition,liquidity_sweep_reclaim,multi_tf_alignment_confirm,volatility_recompression,fixed_rr,24,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",45e5b7bfdb46ef34d34f,0.63,0.25
s70_352fa1a56009da52,session_liquidity_rotation,1h,vol_shock,liquidity_sweep_reclaim,multi_tf_alignment_confirm,flow_reversal,fixed_rr,48,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",856f769500fa92d750be,0.63,0.25
s70_41d7a8446f92d2a7,funding_imbalance_revert,4h,transition,pullback_reclaim,oi_expansion_confirm,structure_break,trailing_atr,16,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",32e8784f0e08ba0ab3cd,0.63,0.25
s70_6bd3476e7d0222a1,trend_flush_recovery,2h,range,pullback_reclaim,oi_expansion_confirm,structure_break,time_exit,12,"{'context': 'range', 'trigger': 'pullback_reclaim', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 12}",30eeeee54c29cd286e06,0.63,0.25
s70_0677929c145ef7db,structure_pullback_continuation,2h,liquidity_rotation,oi_divergence_break,none,structure_break,fixed_rr,16,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",b0a7450e2f3af964bff2,0.63,0.23333333
s70_46f937246438eae5,open_interest_divergence_break,15m,transition,funding_flush_reversion,none,failed_reclaim,trailing_atr,72,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",702e5fd784769e10c7b7,0.63,0.23333333
s70_9c924005442c0aa8,squeeze_flow_breakout,15m,trend,oi_divergence_break,volume_expansion_confirm,volatility_recompression,fixed_rr,24,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",4fa6e4de798ef83f27f3,0.63,0.23333333
s70_b426e07918e82c8e,liquidity_sweep_reversal,4h,liquidity_rotation,oi_divergence_break,none,volatility_recompression,scale_out_then_trail,24,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24}",bc23fd00b10c111f1743,0.63,0.23333333
s70_b9faf28dc921852c,session_liquidity_rotation,1h,vol_shock,funding_flush_reversion,none,structure_break,trailing_atr,12,"{'context': 'vol_shock', 'trigger': 'funding_flush_reversion', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 12}",8899408e1f420d1c5bd5,0.63,0.23333333
s70_db4287483c44d887,multi_tf_bias_alignment,30m,vol_shock,funding_flush_reversion,none,structure_break,time_exit,8,"{'context': 'vol_shock', 'trigger': 'funding_flush_reversion', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 8}",275a24606d12d518a3e0,0.63,0.23333333
s70_0d7dff6cdd8818e8,session_liquidity_rotation,1h,vol_shock,session_rotation_break,oi_expansion_confirm,flow_reversal,scale_out_then_trail,36,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",d66e82f18b428ef2fdc5,0.63,0.21666667
