candidate_id,family,mechanism_family,timeframe,context,trigger,confirmation,participation,participation_style,invalidation,risk_model,exit_family,time_stop_bars,session_filter,modules,transfer_risk_prior,mechanism_signature,priority_seed,novelty_score,beam_score,source_branch,hypothesis,economic_fingerprint
s70_477f28c896ad90c5,volatility_regime_transition,volatility_regime_transition,1h,transition,compression_to_expansion,breakout_readiness_confirm,anticipatory_break,anticipatory_break,failed_expansion,vol_transition,time_exit,14,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,8ad8f542b229f96ce26d,0.78,0.638182,0.5875,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 14, 'session_filter': 'any_session'}",8ad8f542b229f96ce26d
s70_541787569c66edb5,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,4h,transition,funding_flush_reversion,crowding_extreme_confirm,imbalance_fade,imbalance_fade,crowding_acceleration,crowding_reversion,time_exit,18,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,7a4d27e0086cf4499e41,0.78,0.638182,0.6375,mechanism_generator,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'imbalance_fade', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 18, 'session_filter': 'any_session'}",7a4d27e0086cf4499e41
s70_542150ed9c7961c7,volatility_regime_transition,volatility_regime_transition,15m,vol_shock,vol_regime_reclaim,breakout_readiness_confirm,confirmation_break,confirmation_break,recompression,vol_transition,trailing_atr,14,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,dbd66f474ba24dbfab3f,0.78,0.638182,0.6125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'vol_regime_reclaim', 'participation': 'confirmation_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 14, 'session_filter': 'high_liquidity_hours'}",dbd66f474ba24dbfab3f
s70_548b6ddddf7ad165,liquidity_sweep_reversal,liquidity_sweep_reversal,2h,range,pool_violation_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,fixed_rr,8,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,73f13f6325edce8cd8c5,0.78,0.638182,0.3625,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",73f13f6325edce8cd8c5
s70_55afdc6ea2a0bfcf,multi_tf_disagreement_repair,multi_tf_disagreement_repair,2h,transition,htf_ltf_disagreement_repair,flow_continuation_confirm,pullback_after_realign,pullback_after_realign,misalignment_persists,multi_tf_repair,scale_out_then_trail,12,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,131ad0daa77647eda659,0.78,0.638182,0.4625,mechanism_generator,"{'context': 'transition', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'pullback_after_realign', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'ldn_ny_overlap'}",131ad0daa77647eda659
s70_5dadc1c78df35552,squeeze_flow_breakout,squeeze_flow_breakout,1h,vol_shock,compression_breakout,flow_burst_confirm,opening_drive,opening_drive,failed_breakout,breakout_follow_through,trailing_atr,10,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,1f402f56d5b264537934,0.78,0.638182,0.625,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'opening_drive', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 10, 'session_filter': 'any_session'}",1f402f56d5b264537934
s70_657913c6e09eeeaf,failed_breakout_reversal,failed_breakout_reversal,4h,vol_shock,failed_breakout_snapback,reclaim_confirm,snapback_entry,snapback_entry,trend_continuation,failed_breakout_reversal,breakeven_then_fixed,4,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,3dd3db6127e256c089e8,0.78,0.638182,0.475,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'failed_breakout_snapback', 'participation': 'snapback_entry', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'any_session'}",3dd3db6127e256c089e8
s70_657c44369f1355ee,squeeze_flow_breakout,squeeze_flow_breakout,4h,transition,compression_breakout,flow_burst_confirm,retest_hold,retest_hold,failed_breakout,breakout_follow_through,scale_out_then_trail,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,23db71a62b57b01b08fa,0.78,0.638182,0.575,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'retest_hold', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24, 'session_filter': 'any_session'}",23db71a62b57b01b08fa
s70_68e6cf05bee99a3d,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,transition,liquidity_sweep_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,breakeven_then_fixed,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,a988bb271d33fb734ea1,0.78,0.638182,0.3875,mechanism_generator,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",a988bb271d33fb734ea1
s70_78fb59176eb8eb65,volatility_regime_transition,volatility_regime_transition,4h,vol_shock,compression_to_expansion,breakout_readiness_confirm,anticipatory_break,anticipatory_break,recompression,vol_transition,time_exit,8,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,110e95ff956786ac8d41,0.78,0.638182,0.5375,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'any_session'}",110e95ff956786ac8d41
s70_822974ab60345b93,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,1h,crowding,funding_flush_reversion,crowding_extreme_confirm,delayed_reversal,delayed_reversal,crowding_acceleration,crowding_reversion,fixed_rr,6,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,a2b42969afdd417684ff,0.78,0.638182,0.6875,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'any_session'}",a2b42969afdd417684ff
s70_8956b2ff232a4afc,multi_tf_disagreement_repair,multi_tf_disagreement_repair,4h,transition,bias_realignment_break,flow_continuation_confirm,pullback_after_realign,pullback_after_realign,misalignment_persists,multi_tf_repair,trailing_atr,12,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,298070c8ea4782d56f93,0.78,0.638182,0.4375,mechanism_generator,"{'context': 'transition', 'trigger': 'bias_realignment_break', 'participation': 'pullback_after_realign', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",298070c8ea4782d56f93
s70_97b66a8f645b45c2,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,transition,pool_violation_reclaim,rejection_close_confirm,close_back_inside,close_back_inside,failed_reclaim,sweep_reversal,breakeven_then_fixed,4,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,ff9ed119b7cfea9b39de,0.78,0.638182,0.4125,mechanism_generator,"{'context': 'transition', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'any_session'}",ff9ed119b7cfea9b39de
s70_9cb0fdef92911994,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,range,liquidity_sweep_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,breakeven_then_fixed,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,97b8dfb6c89db49c703e,0.78,0.638182,0.7,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",97b8dfb6c89db49c703e
s70_a5abce93bac0b88a,structure_pullback_continuation,structure_pullback_continuation,2h,transition,pullback_reclaim,volume_expansion_confirm,impulse_rejoin,impulse_rejoin,structure_break,trend_pullback,scale_out_then_trail,12,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,912fc9d47d54f0bddf0a,0.78,0.638182,0.4875,mechanism_generator,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'ldn_ny_overlap'}",912fc9d47d54f0bddf0a
s70_a899deb565928d1d,volatility_regime_transition,volatility_regime_transition,2h,transition,vol_regime_reclaim,breakout_readiness_confirm,anticipatory_break,anticipatory_break,failed_expansion,vol_transition,trailing_atr,8,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,e94d29fbe644f4e3affe,0.78,0.638182,0.5625,mechanism_generator,"{'context': 'transition', 'trigger': 'vol_regime_reclaim', 'participation': 'anticipatory_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'high_liquidity_hours'}",e94d29fbe644f4e3affe
s70_a8f6032f4af3a10e,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,2h,crowding,oi_divergence_revert,crowding_extreme_confirm,imbalance_fade,imbalance_fade,trend_resume,crowding_reversion,fixed_rr,18,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,512984deba6343f8ba5a,0.78,0.638182,0.6625,mechanism_generator,"{'context': 'crowding', 'trigger': 'oi_divergence_revert', 'participation': 'imbalance_fade', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 18, 'session_filter': 'high_liquidity_hours'}",512984deba6343f8ba5a
s70_a987695f9da240be,structure_pullback_continuation,structure_pullback_continuation,1h,trend,micro_break_reclaim,volume_expansion_confirm,impulse_rejoin,impulse_rejoin,structure_break,trend_pullback,trailing_atr,16,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,434f1c4264de4ed9f3a1,0.78,0.638182,0.5125,mechanism_generator,"{'context': 'trend', 'trigger': 'micro_break_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'any_session'}",434f1c4264de4ed9f3a1
s70_abc55ccc46703214,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,15m,transition,oi_divergence_revert,crowding_extreme_confirm,delayed_reversal,delayed_reversal,crowding_acceleration,crowding_reversion,time_exit,6,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,df4eea535fb16e636edc,0.78,0.638182,0.35,mechanism_generator,"{'context': 'transition', 'trigger': 'oi_divergence_revert', 'participation': 'delayed_reversal', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 6, 'session_filter': 'high_liquidity_hours'}",df4eea535fb16e636edc
s70_baef0284f7b94b97,failed_breakout_reversal,failed_breakout_reversal,2h,transition,fake_breakout_reversal,reclaim_confirm,close_back_inside,close_back_inside,breakout_reacceptance,failed_breakout_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,227ab9be95c024067214,0.78,0.638182,0.5,mechanism_generator,"{'context': 'transition', 'trigger': 'fake_breakout_reversal', 'participation': 'close_back_inside', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",227ab9be95c024067214
s70_bdf9a926e5cbb1c6,failed_breakout_reversal,failed_breakout_reversal,1h,transition,failed_breakout_snapback,reclaim_confirm,close_back_inside,close_back_inside,breakout_reacceptance,failed_breakout_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,9b7de168073d8c05a5ab,0.78,0.638182,0.525,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'close_back_inside', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",9b7de168073d8c05a5ab
s70_d44621ef3b673f6c,squeeze_flow_breakout,squeeze_flow_breakout,2h,vol_shock,range_expansion_break,flow_burst_confirm,opening_drive,opening_drive,volatility_recompression,breakout_follow_through,trailing_atr,24,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,6406a108552dd37ae502,0.78,0.638182,0.6,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'range_expansion_break', 'participation': 'opening_drive', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'high_liquidity_hours'}",6406a108552dd37ae502
s70_d8133f11ca1a575b,exhaustion_mean_reversion,exhaustion_mean_reversion,15m,vol_shock,exhaustion_reversal,volatility_fade_confirm,fade_extreme,fade_extreme,trend_resume,mean_reversion,time_exit,12,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,833b80a1e178de1a3d72,0.78,0.638182,0.45,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'exhaustion_reversal', 'participation': 'fade_extreme', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'late_session'}",833b80a1e178de1a3d72
s70_ec64e18ea10b1be4,structure_pullback_continuation,structure_pullback_continuation,30m,trend,pullback_reclaim,volume_expansion_confirm,impulse_rejoin,impulse_rejoin,failed_reclaim,trend_pullback,scale_out_then_trail,16,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,46cf889e82ad621e7bcd,0.78,0.638182,0.5375,mechanism_generator,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 16, 'session_filter': 'ldn_ny_overlap'}",46cf889e82ad621e7bcd
s70_ef8122170fde2084,multi_tf_disagreement_repair,multi_tf_disagreement_repair,30m,trend,bias_realignment_break,flow_continuation_confirm,pullback_after_realign,pullback_after_realign,htf_bias_flip,multi_tf_repair,trailing_atr,18,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,d3b7670443adf5d6e636,0.78,0.638182,0.4875,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'pullback_after_realign', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 18, 'session_filter': 'any_session'}",d3b7670443adf5d6e636
s70_f14de5ff449fef18,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,liquidity_rotation,liquidity_sweep_reclaim,rejection_close_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,83c15c505a78711c4bac,0.78,0.638182,0.4375,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",83c15c505a78711c4bac
s70_f32b4495bb58b933,squeeze_flow_breakout,squeeze_flow_breakout,15m,transition,range_expansion_break,flow_burst_confirm,opening_drive,opening_drive,failed_breakout,breakout_follow_through,scale_out_then_trail,10,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,c4817276151d0b9b2bb3,0.78,0.638182,0.65,mechanism_generator,"{'context': 'transition', 'trigger': 'range_expansion_break', 'participation': 'opening_drive', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 10, 'session_filter': 'high_liquidity_hours'}",c4817276151d0b9b2bb3
s70_f76f8834f4ea31f6,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,liquidity_rotation,pool_violation_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,fixed_rr,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,50fcf0c34a1cb77d9d70,0.78,0.638182,0.675,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'any_session'}",50fcf0c34a1cb77d9d70
s70_10193525e4d02f45,squeeze_flow_breakout,squeeze_flow_breakout,4h,transition,range_expansion_break,flow_burst_confirm,breakout_chase,breakout_chase,failed_breakout,breakout_follow_through,trailing_atr,24,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,01a32298aea1483d44ec,0.78,0.62,0.5125,mechanism_generator,"{'context': 'transition', 'trigger': 'range_expansion_break', 'participation': 'breakout_chase', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'high_liquidity_hours'}",01a32298aea1483d44ec
s70_143a4cd95187b265,failed_breakout_reversal,failed_breakout_reversal,30m,transition,failed_breakout_snapback,reclaim_confirm,snapback_entry,snapback_entry,breakout_reacceptance,failed_breakout_reversal,breakeven_then_fixed,10,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,e504be6eb3bbb877943e,0.78,0.62,0.4875,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'snapback_entry', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 10, 'session_filter': 'any_session'}",e504be6eb3bbb877943e
s70_161b55780d9abd46,exhaustion_mean_reversion,exhaustion_mean_reversion,2h,vol_shock,stretch_extreme_revert,flow_exhaustion_confirm,close_reclaim,close_reclaim,new_extreme_break,mean_reversion,fixed_rr,12,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,e673c05eef1d2e750915,0.78,0.62,0.7,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'stretch_extreme_revert', 'participation': 'close_reclaim', 'invalidation': 'new_extreme_break', 'risk_model': 'mean_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",e673c05eef1d2e750915
s70_19714a4cc0a3d1b3,multi_tf_disagreement_repair,multi_tf_disagreement_repair,2h,transition,bias_realignment_break,flow_continuation_confirm,late_confirmation,late_confirmation,misalignment_persists,multi_tf_repair,trailing_atr,18,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,c5ac9cc95ab8ef66e98d,0.78,0.62,0.4,mechanism_generator,"{'context': 'transition', 'trigger': 'bias_realignment_break', 'participation': 'late_confirmation', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 18, 'session_filter': 'any_session'}",c5ac9cc95ab8ef66e98d
s70_1d51d2aba2bb76e5,exhaustion_mean_reversion,exhaustion_mean_reversion,30m,range,stretch_extreme_revert,flow_exhaustion_confirm,mean_snap,mean_snap,trend_resume,mean_reversion,time_exit,4,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,94cc40f2deed9924fe94,0.78,0.62,0.3875,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'mean_snap', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 4, 'session_filter': 'any_session'}",94cc40f2deed9924fe94
s70_2631195f7e267b95,exhaustion_mean_reversion,exhaustion_mean_reversion,4h,vol_shock,exhaustion_reversal,flow_exhaustion_confirm,close_reclaim,close_reclaim,trend_resume,mean_reversion,time_exit,8,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,892a3919eeee052d0deb,0.78,0.62,0.675,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'exhaustion_reversal', 'participation': 'close_reclaim', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'late_session'}",892a3919eeee052d0deb
s70_2ec7fefcae2ff99d,structure_pullback_continuation,structure_pullback_continuation,30m,trend,micro_break_reclaim,volume_expansion_confirm,break_reclaim,break_reclaim,failed_reclaim,trend_pullback,scale_out_then_trail,8,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,fa896057766f0887b273,0.78,0.62,0.475,mechanism_generator,"{'context': 'trend', 'trigger': 'micro_break_reclaim', 'participation': 'break_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'any_session'}",fa896057766f0887b273
s70_39803b9ec991842f,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,30m,crowding,funding_flush_reversion,crowding_extreme_confirm,imbalance_fade,imbalance_fade,crowding_acceleration,crowding_reversion,fixed_rr,12,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,9e25c01a7137efaf78ef,0.78,0.62,0.65,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'imbalance_fade', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",9e25c01a7137efaf78ef
s70_424c9662eae71a49,structure_pullback_continuation,structure_pullback_continuation,2h,transition,micro_break_reclaim,volume_expansion_confirm,aligned_flow,aligned_flow,failed_reclaim,trend_pullback,trailing_atr,16,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,065feb0c7aeffb0e7f14,0.78,0.62,0.425,mechanism_generator,"{'context': 'transition', 'trigger': 'micro_break_reclaim', 'participation': 'aligned_flow', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'any_session'}",065feb0c7aeffb0e7f14
s70_4ea3ad81b95c15b9,volatility_regime_transition,volatility_regime_transition,4h,vol_shock,compression_to_expansion,momentum_slope_confirm,retest_break,retest_break,recompression,vol_transition,trailing_atr,8,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,bebd461964833b2a5e5a,0.78,0.62,0.475,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_to_expansion', 'participation': 'retest_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'high_liquidity_hours'}",bebd461964833b2a5e5a
s70_4f33e19a89e86ca1,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,transition,liquidity_sweep_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,flow_reversal,sweep_reversal,breakeven_then_fixed,4,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,371b1a134f7b6fda6cb4,0.78,0.62,0.6875,mechanism_generator,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'any_session'}",371b1a134f7b6fda6cb4
s70_526a8f4dddf57880,volatility_regime_transition,volatility_regime_transition,1h,transition,compression_to_expansion,momentum_slope_confirm,retest_break,retest_break,failed_expansion,vol_transition,trailing_atr,14,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,d2f93c1762f78928cf3f,0.78,0.62,0.525,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_to_expansion', 'participation': 'retest_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 14, 'session_filter': 'high_liquidity_hours'}",d2f93c1762f78928cf3f
s70_531c18ef439d7eb9,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,2h,transition,funding_flush_reversion,crowding_extreme_confirm,sentiment_snap,sentiment_snap,trend_resume,crowding_reversion,fixed_rr,6,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,7898917fbb8bc8eed72d,0.78,0.62,0.6,mechanism_generator,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'sentiment_snap', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'any_session'}",7898917fbb8bc8eed72d
s70_565c45ac78f2032f,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,liquidity_rotation,pool_violation_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,breakeven_then_fixed,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,57a174a7e03236ad1a61,0.78,0.62,0.6125,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",57a174a7e03236ad1a61
s70_567345379603e434,multi_tf_disagreement_repair,multi_tf_disagreement_repair,15m,trend,bias_realignment_break,flow_continuation_confirm,late_confirmation,late_confirmation,htf_bias_flip,multi_tf_repair,scale_out_then_trail,8,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,34ab67eec19bb73b88e2,0.78,0.62,0.45,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'late_confirmation', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'any_session'}",34ab67eec19bb73b88e2
